date,region,product_id,supplier_id,actual_sales,forecast_sales,forecast_error,forecast_error_pct,best_model,inventory_level,units_ordered,units_fulfilled,stockout_flag
2024-08-12,East,Widget_A,SUP-01,143.07224446716737,137.58789218308192,5.484352284085446,3.833274793801121,ridge,145.11928933081427,154.1814678670864,154.1805971270997,1
2024-08-13,East,Widget_A,SUP-02,138.92906366119814,134.6805649815783,4.248498679619843,3.0580344872837553,ridge,118.2617136202102,151.63635653001904,150.75201368873093,1
2024-08-14,East,Widget_A,SUP-02,131.1231524949058,126.24858931736325,4.874563177542555,3.7175457459596495,ridge,134.69445599023692,141.04821177435397,141.04821177435397,0
2024-08-15,East,Widget_A,SUP-03,130.34552779142996,135.2675356942353,-4.922007902805348,-3.776123344010091,ridge,135.54974780290863,153.38862983904386,153.38862983904386,0
2024-08-16,East,Widget_A,SUP-01,100.32596770426206,104.87987400382505,-4.553906299562996,-4.539110266034879,ridge,95.152864779395,116.70999732138759,108.46234001451968,1
2024-08-17,East,Widget_A,SUP-06,122.10272951652186,117.54874570069254,4.553983815829326,3.729633099817905,ridge,104.97179393387273,132.63524049672765,132.63524049672765,1
2024-08-18,East,Widget_A,SUP-06,116.5259554927472,121.12097436257402,-4.595018869826816,-3.943343652833483,ridge,121.81996967642597,134.23842412668444,132.1959307442766,1
2024-08-19,East,Widget_A,SUP-01,162.85554483332362,162.36862749868462,0.4869173346390028,0.29898726207777815,ridge,156.47139393096967,185.66894701691274,167.52875381505547,1
2024-08-20,East,Widget_A,SUP-06,130.91506640446937,137.37912904995056,-6.464062645481192,-4.937600249546612,ridge,133.44021682750886,153.63682192835898,153.63682192835898,0
2024-08-21,East,Widget_A,SUP-03,136.1077933712697,131.9741929272785,4.133600443991213,3.037004966141603,ridge,176.52499504792988,145.52988389601407,145.52988389601407,0
2024-08-22,East,Widget_A,SUP-02,142.81861465068016,134.69471544234074,8.123899208339424,5.688263555986492,ridge,161.3892881128306,150.43114408423637,150.43114408423637,0
2024-08-23,East,Widget_A,SUP-03,129.3857527465304,130.88487447017027,-1.4991217236398882,-1.15864513040837,ridge,155.28430739600148,146.23956111097036,146.23956111097036,0
2024-08-24,East,Widget_A,SUP-02,111.54190152539452,116.00066524873316,-4.458763723338635,-3.9973890191602273,ridge,145.40631425130192,127.62846467628033,127.62846467628033,0
2024-08-25,East,Widget_A,SUP-03,133.9194082243392,127.66064219404541,6.258766030293799,4.673531725744513,ridge,157.84326660769648,140.8150233625245,140.8150233625245,0
2024-08-26,East,Widget_A,SUP-02,141.60965423095135,143.35418795923823,-1.744533728286882,-1.2319313522520998,ridge,132.0984784495244,160.83810341084794,157.81020080281246,1
2024-08-27,East,Widget_A,SUP-03,167.51079118468814,171.0861390151049,-3.575347830416746,-2.1343985095711027,ridge,186.83803849451172,194.01302811360824,194.01302811360824,0
2024-08-28,East,Widget_A,SUP-01,152.84780646345416,153.88663624539572,-1.0388297819415584,-0.6796497810323121,ridge,194.90616676103966,172.19394941937654,172.19394941937654,0
2024-08-29,East,Widget_A,SUP-06,125.68352072159584,128.20324470819733,-2.519723986601491,-2.004816520204732,ridge,157.59503488264966,142.06970312775877,142.06970312775877,0
2024-08-30,East,Widget_A,SUP-03,143.91341004726047,144.8699013869549,-0.9564913396944235,-0.6646297515848706,ridge,183.00363568409406,162.6745100867783,162.6745100867783,0
2024-08-31,East,Widget_A,SUP-02,118.20446987805391,121.95326440417004,-3.7487945261161286,-3.17144904078804,ridge,141.15637262743613,134.30081591505908,134.30081591505908,0
2024-09-01,East,Widget_A,SUP-03,135.594874411,139.5775617923843,-3.982687381384295,-2.937196113558407,ridge,140.02178210565438,155.70596236199881,155.70596236199881,0
2024-09-02,East,Widget_A,SUP-01,144.41482602541143,147.9122418333128,-3.497415807901376,-2.4217844553480723,ridge,196.90162637977608,162.76504291699007,162.76504291699007,0
2024-09-03,East,Widget_A,SUP-01,149.02946219154984,148.3056835631288,0.7237786284210301,0.48566143752887364,ridge,207.22036704037393,163.44697188433346,163.44697188433346,0
2024-09-04,East,Widget_A,SUP-03,147.44609803034373,145.59930318964865,1.8467948406950825,1.2525220167677957,ridge,203.98627194785948,159.85701199940223,159.85701199940223,0
2024-09-05,East,Widget_A,SUP-01,142.4056211928893,137.5381235983507,4.867497594538605,3.4180515865631103,ridge,118.94744585035824,156.13851087786017,144.90258298804306,1
2024-09-06,East,Widget_A,SUP-04,122.9441138761866,120.6535676922693,2.2905461839173,1.8630791761401784,ridge,152.59077691443218,132.570480890272,132.570480890272,0
2024-09-07,East,Widget_A,SUP-02,125.69609013187626,128.42336625538863,-2.727276123512368,-2.169738231834418,ridge,123.90110552062136,143.54610097608872,143.54610097608872,1
2024-09-08,East,Widget_A,SUP-06,152.75794873914316,145.12456910253977,7.633379636603394,4.997042510461122,ridge,164.19551379166174,161.9449986922354,161.9449986922354,0
2024-09-09,East,Widget_A,SUP-03,157.07771228197407,160.93120931217595,-3.853497030201879,-2.453242394620805,ridge,131.64837484545026,184.00581242008687,164.31271948790322,1
2024-09-10,East,Widget_A,SUP-02,150.62898593018014,148.2128462873097,2.4161396428704336,1.604033664536763,ridge,181.35280289199903,163.82399002923995,163.82399002923995,0
2024-09-11,East,Widget_A,SUP-05,151.1671091989224,147.8618300092113,3.3052791897110865,2.186506844793622,ridge,203.7775410333099,162.65692212875942,162.65692212875942,0
2024-09-12,East,Widget_A,SUP-02,150.50638000805884,153.70085189948912,-3.1944718914302825,-2.122482708878677,ridge,123.27674318417174,176.87472628442322,131.56135679995077,1
2024-09-13,East,Widget_A,SUP-06,105.80589886367937,104.28250237963853,1.5233964840408447,1.4398029792304805,ridge,112.08046674956657,112.37746760245795,112.37746760245795,0
2024-09-14,East,Widget_A,SUP-01,139.70487931204732,142.16184256485735,-2.456963252810027,-1.7586810603243928,ridge,117.34971969042654,161.02872732382644,139.68972199476792,1
2024-09-15,East,Widget_A,SUP-05,153.30272662302573,148.7055283984694,4.597198224556337,2.9987713368340363,ridge,208.7207564135987,164.23440205597285,164.23440205597285,0
2024-09-16,East,Widget_A,SUP-04,160.83376852372777,165.2561141063532,-4.422345582625439,-2.749637481741287,ridge,207.96976305136883,183.95623916639326,183.95623916639326,0
2024-09-17,East,Widget_A,SUP-04,148.1720046671928,148.31246385914415,-0.1404591919513507,-0.094794689635761,ridge,151.58308074435732,165.09221495146693,165.09221495146693,0
2024-09-18,East,Widget_A,SUP-05,156.46256250915224,153.34970855362815,3.1128539555240877,1.989519988426626,ridge,169.68036673901636,171.43733907968056,171.43733907968056,0
2024-09-19,East,Widget_A,SUP-06,141.7217813305281,143.7745600413808,-2.0527787108526923,-1.448456752081838,ridge,144.5921093950019,161.33937419513668,161.33937419513668,0
2024-09-20,East,Widget_A,SUP-03,135.67195910152833,135.3226198623446,0.34933923918373466,0.25748816593877827,ridge,187.5162412210196,148.49383259417013,148.49383259417013,0
2024-09-21,East,Widget_A,SUP-03,122.82474526610648,122.05867287341891,0.7660723926875619,0.6237117699921335,ridge,117.56226059918185,134.3192705209578,134.3192705209578,1
2024-09-22,East,Widget_A,SUP-06,142.05863505978044,142.53111048358798,-0.4724754238075377,-0.332591836890952,ridge,160.8019747290435,158.0191460323534,158.0191460323534,0
2024-09-23,East,Widget_A,SUP-05,155.80019906219388,159.15990968555525,-3.359710623361366,-2.156422548613178,ridge,184.930605452962,177.36750759072788,177.36750759072788,0
2024-09-24,East,Widget_A,SUP-04,182.4389729483011,186.2377247714051,-3.7987518231039985,-2.082204126516583,ridge,154.86952969362338,215.22592404506375,169.88307060333688,1
2024-09-25,East,Widget_A,SUP-05,137.39583576332862,145.70237072944343,-8.30653496611481,-6.045696305107269,ridge,175.8050527201633,160.2858236507903,160.2858236507903,0
2024-09-26,East,Widget_A,SUP-04,137.92600440543666,142.62073931370753,-4.694734908270874,-3.403806938734043,ridge,119.9524516758479,161.40242903389057,157.79589253645477,1
2024-09-27,East,Widget_A,SUP-01,136.88843089863428,140.48783260942452,-3.5994017107902323,-2.62944186529217,ridge,107.68856650408699,159.59321227257993,134.84717320717564,1
2024-09-28,East,Widget_A,SUP-05,137.22929160719792,137.48714688720017,-0.25785528000224645,-0.18790105012006159,ridge,150.57524142785843,153.08866311665568,153.08866311665568,0
2024-09-29,East,Widget_A,SUP-05,149.7098339506764,149.27527333638534,0.4345606142910583,0.2902685834480514,ridge,151.7668816256984,166.21748668144926,166.21748668144926,0
2024-09-30,East,Widget_A,SUP-05,142.17906223075698,144.89221454254016,-2.713152311783176,-1.9082643176951912,ridge,121.81351621818186,161.48913765682744,151.98476848685783,1
2024-10-01,East,Widget_A,SUP-04,163.29575721979666,167.4684101175122,-4.172652897715551,-2.555273308233689,ridge,144.34921172308233,190.418121626809,173.27830490320957,1
2024-10-02,East,Widget_A,SUP-01,142.32458460499146,150.28658684336972,-7.962002238378261,-5.594256438883031,ridge,189.10172489751798,165.96724756210483,165.96724756210483,0
2024-10-03,East,Widget_A,SUP-05,141.38535843124453,142.6149333083941,-1.2295748771495596,-0.8696620999461552,ridge,194.4907417150664,156.4948838012439,156.4948838012439,0
2024-10-04,East,Widget_A,SUP-01,135.1881734820606,140.95051427479746,-5.762340792736865,-4.262459240564801,ridge,164.6027955859161,156.41981512596587,156.41981512596587,0
2024-10-05,East,Widget_A,SUP-04,153.45041318108088,158.6744332510194,-5.224020069938518,-3.404370155571921,ridge,181.1780986619554,178.6186387101998,178.6186387101998,0
2024-10-06,East,Widget_A,SUP-01,127.60699911686974,129.3837143841998,-1.7767152673300615,-1.3923337118074883,ridge,109.54023693036343,142.62705581455717,136.99943424764407,1
2024-10-07,East,Widget_A,SUP-04,140.87529945765095,150.08653385544815,-9.211234397797199,-6.53857307367515,ridge,162.45563805751286,165.51770563331226,165.51770563331226,0
2024-10-08,East,Widget_A,SUP-02,157.65073437146094,161.64760487845095,-3.996870506990007,-2.5352691967628087,ridge,214.65105101696045,178.64460162700678,178.64460162700678,0
2024-10-09,East,Widget_A,SUP-06,165.30597119276132,166.24195664520283,-0.9359854524415141,-0.5662139399369142,ridge,219.6611245116194,185.37896934783836,185.37896934783836,0
2024-10-10,East,Widget_A,SUP-06,148.10957664586743,156.28932052625692,-8.17974388038948,-5.5227650133302255,ridge,188.71746659123212,174.74446790445586,174.74446790445586,0
2024-10-11,East,Widget_A,SUP-04,138.73270847793876,136.2007761020026,2.531932375936151,1.8250435702686352,ridge,148.45435347845157,150.6517903868159,150.6517903868159,0
2024-10-12,East,Widget_A,SUP-03,156.60837688812464,150.837781761862,5.770595126262634,3.684729540607486,ridge,186.94320342596276,167.70192625908717,167.70192625908717,0
2024-10-13,East,Widget_A,SUP-02,146.44503750106125,146.76596183085806,-0.32092432979681007,-0.2191431920624039,ridge,172.31656718556854,162.37257988190393,162.37257988190393,0
2024-10-14,East,Widget_A,SUP-05,159.6967282892145,156.40344828242178,3.2932800067927133,2.06220881421472,ridge,208.82658354838264,171.53232744472035,171.53232744472035,0
2024-10-15,East,Widget_A,SUP-01,172.90231716317712,177.84181782949378,-4.939500666316661,-2.8568157716793303,ridge,210.99301089129906,199.23653304337876,199.23653304337876,0
2024-10-16,East,Widget_A,SUP-05,163.08618821352812,167.69977506224924,-4.613586848721127,-2.828925551120599,ridge,184.26142173938976,187.12155008180258,187.12155008180258,0
2024-10-17,East,Widget_A,SUP-03,140.92389421312316,145.96039952783462,-5.036505314711462,-3.5739186337659774,ridge,192.66340218913695,160.3295343741713,160.3295343741713,0
2024-10-18,East,Widget_A,SUP-03,136.23379900155095,135.18590172367544,1.0478972778755065,0.7691903812089809,ridge,141.3711244703776,149.71865509024602,149.71865509024602,0
2024-10-19,East,Widget_A,SUP-02,138.14046029784333,135.04094822236007,3.0995120754832612,2.2437395016640544,ridge,134.31212903822743,149.7634294127231,149.7634294127231,1
2024-10-20,East,Widget_A,SUP-06,64.92364843400206,71.43756549941071,-6.5139170654086485,-10.033196258263814,ridge,91.57343738320422,76.55831894010274,76.55831894010274,0
2024-10-21,East,Widget_A,SUP-06,162.98403416631854,161.37660065134668,1.6074335149718593,0.9862521339553658,ridge,203.00187483579245,179.39983950284258,179.39983950284258,0
2024-10-22,East,Widget_A,SUP-02,150.54758349512312,154.8011137477228,-4.253530252599688,-2.8253726521870597,ridge,143.0808376651383,172.23624152763938,172.23624152763938,1
2024-10-23,East,Widget_A,SUP-01,175.3820953610806,171.6239741937746,3.758121167306001,2.1428191740831335,ridge,205.29531735327936,191.64136931182634,191.64136931182634,0
2024-10-24,East,Widget_A,SUP-04,148.899230110766,150.7719218125286,-1.8726917017625908,-1.2576906545248738,ridge,198.21210919532973,166.6402905296573,166.6402905296573,0
2024-10-25,East,Widget_A,SUP-01,145.3922481255709,144.76419168790576,0.6280564376651228,0.431973812745979,ridge,171.9743496054669,159.7196060586332,159.7196060586332,0
2024-10-26,East,Widget_A,SUP-05,161.03340166278443,159.3079699849725,1.7254316778119403,1.0714744022020466,ridge,178.52886287293347,177.88260166784636,177.88260166784636,0
2024-10-27,East,Widget_A,SUP-01,159.2831879157797,165.76509208198593,-6.4819041662062205,-4.0694214191854945,ridge,154.1066933341776,187.7794803070703,169.70001096813115,1
2024-10-28,East,Widget_A,SUP-02,163.02830834044508,170.26836271145905,-7.240054371013969,-4.440979879331675,ridge,193.30872314895868,189.31892500930994,189.31892500930994,0
2024-10-29,East,Widget_A,SUP-03,171.17324794632384,169.27732693162795,1.8959210146958867,1.1076035755834963,ridge,226.3573816260373,185.91579831169253,185.91579831169253,0
2024-10-30,East,Widget_A,SUP-05,155.35847197212698,148.22974776416774,7.1287242079592374,4.588564831686945,ridge,177.0743306692795,161.63143729474655,161.63143729474655,0
2024-10-31,East,Widget_A,SUP-03,158.12102120980265,155.36605693522608,2.7549642745765652,1.742313737603013,ridge,155.5678995558808,173.96291030695969,173.96291030695969,1
2024-11-01,East,Widget_A,SUP-02,154.75274960218908,145.78424942523756,8.968500176951522,5.795373717110779,ridge,138.0225308375036,162.68846183124808,162.68846183124808,1
2024-11-02,East,Widget_A,SUP-05,159.3229693577925,158.03723003665647,1.2857393211360204,0.8070018568688788,ridge,148.43026410726853,177.80368275804318,164.7595332056102,1
2024-11-03,East,Widget_A,SUP-05,176.3852485732917,165.82767442362012,10.55757414967158,5.985519897535361,ridge,179.1340412860727,185.52399256211027,185.52399256211027,0
2024-11-04,East,Widget_A,SUP-06,158.5651470084531,161.08369609203152,-2.5185490835784208,-1.5883371163804092,ridge,198.9790263406917,176.91209390696065,176.91209390696065,0
2024-11-05,East,Widget_A,SUP-02,171.68136271544313,178.5296430918192,-6.848280376376067,-3.988948053567639,ridge,217.9266684985736,198.0943212206969,198.0943212206969,0
2024-11-06,East,Widget_A,SUP-01,194.63817361166383,185.37935182824552,9.258821783418313,4.756940332727964,ridge,199.96549131395867,208.72922451763804,208.72922451763804,0
2024-11-07,East,Widget_A,SUP-01,165.99806337191657,158.29954942916288,7.698513942753692,4.637713107233829,ridge,154.4448990933427,176.21812559923885,176.21812559923885,1
2024-11-08,East,Widget_A,SUP-02,154.1812379041097,148.57153238123723,5.609705522872474,3.6383840207336586,ridge,191.90123281134456,162.89885442480514,162.89885442480514,0
2024-11-09,East,Widget_A,SUP-06,152.06125236035544,152.4881603144775,-0.42690795412207194,-0.2807473616686936,ridge,202.2548532987096,167.01424156502864,167.01424156502864,0
2024-11-10,East,Widget_A,SUP-04,178.06709205462903,176.38084188319365,1.6862501714353755,0.9469746217442876,ridge,190.8747756615311,197.77267443064946,197.77267443064946,0
2024-11-11,East,Widget_A,SUP-06,173.81360357196058,166.86244176930165,6.95116180265893,3.9992046996373785,ridge,174.75089486173772,184.87603963219,184.87603963219,0
2024-11-12,East,Widget_A,SUP-05,173.56253315794316,177.03955506357923,-3.4770219056360645,-2.003325166078297,ridge,186.68226398736527,197.36154052732766,196.45374064631667,1
2024-11-13,East,Widget_A,SUP-01,173.03218631573677,173.76966009610726,-0.7374737803704932,-0.4262061273529791,ridge,227.60991672267411,192.07385014512357,192.07385014512357,0
2024-11-14,East,Widget_A,SUP-01,156.87010305108896,150.9974085607878,5.872694490301171,3.7436671335573553,ridge,129.71818104801756,168.7418161944636,137.66087665357838,1
2024-11-15,East,Widget_A,SUP-05,144.20985346259047,136.181920870316,8.027932592274482,5.566840544884827,ridge,121.99622909079531,150.41034262890946,140.32792359359172,1
2024-11-16,East,Widget_A,SUP-06,149.35602093969953,150.8773683270576,-1.5213473873580767,-1.0186046587116164,ridge,126.99878294577377,169.36049861387627,146.06032905318105,1
2024-11-17,East,Widget_A,SUP-02,178.04689893733905,176.74505618912457,1.301842748214483,0.7311796812999518,ridge,246.80730393963572,195.63806881977746,195.63806881977746,0
2024-11-18,East,Widget_A,SUP-02,194.71123263444795,192.54821001036748,2.163022624080469,1.1108874381897322,ridge,221.62135349566225,215.10714170981646,215.10714170981646,0
2024-11-19,East,Widget_A,SUP-04,84.09765611418759,90.60339434759356,-6.505738233405978,-7.73593288328096,ridge,85.4316649256493,95.21728343644284,95.21728343644284,0
2024-11-20,East,Widget_A,SUP-05,166.84766463362035,173.41152206559082,-6.563857431970462,-3.9340421374095893,ridge,183.0058636078048,193.3188923384745,193.3188923384745,0
2024-11-21,East,Widget_A,SUP-01,158.42409023963626,156.40233534158165,2.02175489805461,1.2761663298785257,ridge,171.5018315600331,172.68096589354616,172.68096589354616,0
2024-11-22,East,Widget_A,SUP-01,142.980005488389,146.95862992097318,-3.9786244325841835,-2.78264392213027,ridge,151.48206317035928,162.37940840941158,162.37940840941158,0
2024-11-23,East,Widget_A,SUP-02,165.5875835158988,168.41330305888806,-2.8257195429892477,-1.7064803308262166,ridge,182.65885113683382,187.99014161139604,187.99014161139604,0
2024-11-24,East,Widget_A,SUP-05,171.866883674244,169.29329298423232,2.5735906900116845,1.497432568155283,ridge,238.23333795902624,185.29669620773177,185.29669620773177,0
2024-11-25,East,Widget_A,SUP-03,179.98392912535616,171.90273780653212,8.08119131882404,4.48995160739913,ridge,156.1005923446347,192.19882611191122,182.37075060153148,1
2024-11-26,East,Widget_A,SUP-03,195.11189896011732,200.78417020257342,-5.672271242456105,-2.9071887838145485,ridge,207.95743506668182,227.44341483443878,227.44341483443878,0
2024-11-27,East,Widget_A,SUP-01,182.36576440198198,175.53913979500413,6.826624606977845,3.7433696118149533,ridge,181.66055303546827,195.4046365943025,195.4046365943025,1
2024-11-28,East,Widget_A,SUP-05,143.10217781175683,138.5301787197568,4.571999092000027,3.194919296067069,ridge,151.64437633536434,150.55254658628618,150.55254658628618,0
2024-11-29,East,Widget_A,SUP-02,169.14081514236983,162.51405939919493,6.626755743174897,3.9178927555699667,ridge,191.5626255787501,180.26111426668834,180.26111426668834,0
2024-11-30,East,Widget_A,SUP-01,154.1646698990283,161.1791591282129,-7.014489229184591,-4.549997891072449,ridge,164.7438356695327,178.5711392963487,178.5711392963487,0
2024-12-01,East,Widget_A,SUP-06,165.83587203309827,173.9982107745733,-8.162338741475025,-4.921937962762332,ridge,202.91922823944037,192.78027210066722,192.78027210066722,0
2024-12-02,East,Widget_A,SUP-06,180.50445296619486,188.47699248828445,-7.9725395220895905,-4.416810439342845,ridge,227.752481949757,209.46700211175235,209.46700211175235,0
2024-12-03,East,Widget_A,SUP-05,183.65499539465475,181.45406980025692,2.2009255943978303,1.1984022485575625,ridge,232.94133112294801,200.343906017854,200.343906017854,0
2024-12-04,East,Widget_A,SUP-05,161.41348825262048,170.4652359988572,-9.051747746236714,-5.607801333225796,ridge,177.3035473655178,188.4891970165228,188.4891970165228,0
2024-12-05,East,Widget_A,SUP-01,168.02401984994057,172.65506148364744,-4.631041633706872,-2.7561783355991465,ridge,134.6181831880087,196.8561093939735,171.21493339916418,1
2024-12-06,East,Widget_A,SUP-06,150.18277523205498,152.37130114171134,-2.188525909656363,-1.457241621933515,ridge,197.4237355569833,166.1554932717643,166.1554932717643,0
2024-12-07,East,Widget_A,SUP-01,148.26616284895402,154.68868774900776,-6.42252490005373,-4.3317536359234365,ridge,201.46306136983145,169.25957356484793,169.25957356484793,0
2024-12-08,East,Widget_A,SUP-02,220.0067333467456,207.49177747231386,12.514955874431735,5.688442205406192,ridge,228.17271674830872,234.45702602113377,234.45702602113377,0
2024-12-09,East,Widget_A,SUP-05,172.12897678364646,172.8298775652253,-0.700900781578838,-0.40719511303423306,ridge,197.1239903561049,190.21609848061354,190.21609848061354,0
2024-12-10,East,Widget_A,SUP-01,189.31829856240867,181.5938665704486,7.724431991960074,4.080129628575612,ridge,231.51293896838501,199.9988215573836,199.9988215573836,0
2024-12-11,East,Widget_A,SUP-02,172.01080490006493,176.36558097441804,-4.354776074353111,-2.5316875163064063,ridge,146.4815982110094,199.955333279274,161.44930187854305,1
2024-12-12,East,Widget_A,SUP-03,175.9690876526843,171.76686621102118,4.202221441663113,2.38804525142346,ridge,193.6971218969946,191.64827228106358,191.64827228106358,0
2024-12-13,East,Widget_A,SUP-01,162.5802422651863,155.85055453557942,6.729687729606894,4.13930231364155,ridge,218.28679495444123,170.30112500359192,170.30112500359192,0
2024-12-14,East,Widget_A,SUP-02,170.4635954340113,169.2972769817206,1.1663184522907102,0.6842038320975152,ridge,157.98490805149544,189.89101039744753,184.1270046005802,1
2024-12-15,East,Widget_A,SUP-06,152.97016203927535,150.43980179632814,2.5303602429472107,1.6541528159573609,ridge,163.16069587061475,163.57192991925785,163.57192991925785,0
2024-12-16,East,Widget_A,SUP-01,178.7419818075724,181.18298285629146,-2.441001048719073,-1.3656562515609638,ridge,164.8754849861646,202.06634145628075,202.06634145628075,1
2024-12-17,East,Widget_A,SUP-02,184.31722232471782,189.75113746756224,-5.433915142844427,-2.948132070518791,ridge,220.64935388341928,211.43154262988216,211.43154262988216,0
2024-12-18,East,Widget_A,SUP-06,180.44738787018204,176.11040523425422,4.336982635927825,2.4034610238015466,ridge,190.31747658479023,196.0140157583735,196.0140157583735,0
2024-12-19,East,Widget_A,SUP-03,176.29138633467898,174.41928502369075,1.8721013109882279,1.0619357813853436,ridge,153.57416965293564,195.54303093874506,180.550043178714,1
2024-12-20,East,Widget_A,SUP-04,139.57411744219763,135.84948944131506,3.724628000882575,2.6685663998019327,ridge,137.39681720955318,147.9336639428335,147.9336639428335,1
2024-12-21,East,Widget_A,SUP-02,68.68948788769926,75.11687858210959,-6.4273906944103345,-9.357167875408393,ridge,83.70749929473361,77.64212360527759,77.64212360527759,0
2024-12-22,East,Widget_A,SUP-03,164.50714771654884,164.5476326360883,-0.04048491953946609,-0.02460982401155172,ridge,147.09178566309396,183.7061680482514,165.4978891364515,1
2024-12-23,East,Widget_A,SUP-01,182.34092115456366,173.6147411990936,8.726179955470059,4.785639943144303,ridge,169.8280674380631,192.54043405762474,192.54043405762474,1
2024-12-24,East,Widget_A,SUP-06,175.87104345084012,183.8185988097238,-7.947555358883676,-4.518967536065819,ridge,172.08368075010608,206.1598513902667,206.1598513902667,1
2024-12-25,East,Widget_A,SUP-01,204.2038102732143,210.7470189060034,-6.543208632789117,-3.2042539382759987,ridge,239.52989871251236,237.75188173299134,237.75188173299134,0
2024-12-26,East,Widget_A,SUP-03,171.26814378600542,166.42668122491943,4.84146256108599,2.8268319221905367,ridge,166.62082192095656,185.56379475821902,185.56379475821902,1
2024-12-27,East,Widget_A,SUP-01,154.41462202136623,158.07598913065794,-3.6613671092917173,-2.371127203734046,ridge,181.07541303159002,174.79599370007745,174.79599370007745,0
2024-12-28,East,Widget_A,SUP-05,154.09353479153106,160.55558597304423,-6.462051181513175,-4.193590075180966,ridge,163.1060549293624,179.06215995109477,179.06215995109477,0
2024-12-29,East,Widget_A,SUP-01,180.25472325797702,172.79252809098847,7.4621951669885505,4.139805621797107,ridge,192.8704589238539,191.50816987201858,191.50816987201858,0
2024-12-30,East,Widget_A,SUP-04,182.5973290200037,183.48171562335605,-0.8843866033523398,-0.48433709742569914,ridge,219.9187545557148,201.63362618830413,201.63362618830413,0
2024-08-12,East,Widget_B,SUP-01,86.6775413285334,91.0264377516113,-4.348896423077903,-5.0173278526605944,ridge,107.52564813889265,99.17785893221446,99.17785893221446,0
2024-08-13,East,Widget_B,SUP-03,114.1318458414072,109.73367571950483,4.398170121902368,3.853587129409858,ridge,123.37069594490858,122.45833845365974,122.45833845365974,0
2024-08-14,East,Widget_B,SUP-04,95.56810556079641,94.34488485847534,1.223220702321072,1.2799465837929689,ridge,108.65111665029416,104.35972144383534,104.35972144383534,0
2024-08-15,East,Widget_B,SUP-02,93.08262971985431,94.17508920997173,-1.0924594901174203,-1.1736448501781005,ridge,122.9077877607916,104.9419972428384,104.9419972428384,0
2024-08-16,East,Widget_B,SUP-03,87.13989603613807,87.62551130633092,-0.4856152701928522,-0.5572823612177149,ridge,98.72435428532098,97.83390381081341,97.83390381081341,0
2024-08-17,East,Widget_B,SUP-01,83.25492499577356,80.05831743466572,3.1966075611078395,3.8395416983080763,ridge,98.8670565610625,87.46685019316784,87.46685019316784,0
2024-08-18,East,Widget_B,SUP-03,92.4017712106985,90.27677811249987,2.1249930981986296,2.299731996860892,ridge,123.24267085392952,98.00209392486256,98.00209392486256,0
2024-08-19,East,Widget_B,SUP-03,80.923526390139,84.24713913401445,-3.3236127438754437,-4.107103202413637,ridge,110.14465574989356,90.51583178158027,90.51583178158027,0
2024-08-20,East,Widget_B,SUP-02,90.90402782883864,87.5936919662036,3.3103358626350428,3.6415722621972346,ridge,111.4037323895755,94.95897557704403,94.95897557704403,0
2024-08-21,East,Widget_B,SUP-06,82.84564003285986,87.4292119377111,-4.58357190485124,-5.532665210906952,ridge,78.70070068809237,97.0527719456423,85.98127785625823,1
2024-08-22,East,Widget_B,SUP-05,65.96796237048551,65.96891152217552,-0.0009491516900084207,-0.0014388070449680545,ridge,70.33717379779877,70.68566422422629,70.68566422422629,0
2024-08-23,East,Widget_B,SUP-03,89.30539151823676,87.37127312243426,1.9341183958025,2.1657353077138013,ridge,101.24921928099309,97.67198061416407,97.67198061416407,0
2024-08-24,East,Widget_B,SUP-05,85.61660515704821,89.20167631213852,-3.5850711550903043,-4.187354951196837,ridge,119.59014383437184,98.12896515138446,98.12896515138446,0
